timestamp,cpu_usage,memory_usage,cpu_usage_rolling_mean_60,cpu_usage_rolling_std_60,cpu_usage_zscore_60,cpu_usage_rolling_mean_300,cpu_usage_rolling_std_300,cpu_usage_zscore_300,memory_usage_rolling_mean_60,memory_usage_rolling_std_60,memory_usage_zscore_60,memory_usage_rolling_mean_300,memory_usage_rolling_std_300,memory_usage_zscore_300,hour,day_of_week,is_weekend,hour_sin,hour_cos,baseline_anomaly,baseline_anomaly_score,lstm_anomaly_score,lstm_anomaly,lstm_prediction,lstm_prediction_error
2024-01-01 00:01:31,59.79877989131111,77.3404140174662,50.440103907297285,10.065631260338463,0.9297654306977996,50.04203757740929,9.487971876669883,1.028327490924886,64.88653938397299,8.552540191663416,1.4561609012527787,64.98904945094395,8.330765647111562,1.4826205765138414,0,0,0,0.0,1.0,1,0.0638116776094293,0.34942675,False,51.901188,7.897591994582598
2024-01-01 00:01:32,48.97400784931868,71.02106422842334,50.289925757146754,10.018266683975751,-0.131351854501227,50.03055338678465,9.436915811057409,-0.1119587753689609,64.95870942127671,8.586227624351904,0.706055682702009,65.05390982489534,8.30894272288909,0.7181604931623802,0,0,0,0.0,1.0,1,0.0881731581904414,0.5600447,False,52.17011,3.196100945847334
2024-01-01 00:01:33,47.96695446623799,62.93982175216856,50.27575973916601,10.020985412566922,-0.2303970296207235,50.00860020677884,9.388455562662925,-0.2174634290926712,65.10156835931994,8.47765686726578,-0.2549934069044937,65.03141952624931,8.267026422379786,-0.2530048492912218,0,0,0,0.0,1.0,1,0.0968714226055214,0.22670591,False,52.06209,4.095137361154585
2024-01-01 00:01:34,30.290008333651272,48.52324238035354,49.92766898129345,10.346652245754496,-1.8979724244332288,49.80103608179855,9.555013217664545,-2.0419676355943546,64.86241318223574,8.739943336976594,-1.8694824636625629,64.85764924050304,8.395552132803719,-1.945602457321003,0,0,0,0.0,1.0,1,0.0373972313327481,0.2821411,False,51.81015,21.520141812833103
2024-01-01 00:01:35,55.92553488400053,64.4937913199461,50.05953919273703,10.37222973886983,0.5655481838471759,49.864832944321485,9.525122933427443,0.636285954736566,64.7212220112181,8.67501144978257,-0.0262167597804963,64.85385905383058,8.351330685819612,-0.0431150133350443,0,0,0,0.0,1.0,1,0.0893424675022336,1.5140537,True,50.91375,5.011785189176308
2024-01-01 00:01:36,45.8254201931523,68.70600276749684,49.85422518062944,10.331326102622898,-0.389960102648809,49.82318951389706,9.484255316694869,-0.4215164171832875,64.77880484718028,8.690041472666431,0.4519193530513206,64.89357187562095,8.316922277905746,0.4583944354035596,0,0,0,0.0,1.0,1,0.0824218750765306,0.37088102,False,50.873566,5.048145480675828
2024-01-01 00:01:37,55.73527269189231,75.41195050653823,50.01207280520316,10.34788660580442,0.5530791073298821,49.88351689326437,9.454122300899414,0.618963412190177,64.95529717130748,8.79780918384545,1.1885519584161108,65.00090226981399,8.341884246753182,1.2480451572768367,0,0,0,0.0,1.0,1,0.0699488942485403,0.36199355,False,50.75633,4.978944109128641
2024-01-01 00:01:38,38.27927066198247,58.1632636749904,50.03615831630851,10.318333692729976,-1.1394172745750242,49.76630228486757,9.477793544360845,-1.2119942863410147,65.0784420208577,8.646361273447866,-0.7997790200026844,64.93183521330062,8.327617702221373,-0.8127860548287079,0,0,0,0.0,1.0,1,0.0625200277695724,0.35045236,False,50.96157,12.682300077763621
2024-01-01 00:01:39,45.416677911717024,63.298670480664114,50.05089038599951,10.31097137955905,-0.4494448004646356,49.72280604113607,9.43983069200561,-0.4561658222393555,65.08728578489243,8.644229182023318,-0.2069143779699813,64.91550356597425,8.287061706508126,-0.1951032998873867,0,0,0,0.0,1.0,1,0.0877714844105242,0.90781724,False,50.64514,5.228463689845476
2024-01-01 00:01:40,47.80708452603595,59.78081048619735,50.081589532024886,10.30133810978241,-0.2207970442042872,49.7038385013826,9.39444708233476,-0.2019016083355548,65.1010556156023,8.6349476290164,-0.616129403208781,64.86466502062991,8.261336340881181,-0.6153791983114321,0,0,0,0.0,1.0,1,0.0825350188824755,0.37093508,False,50.469383,2.6622987137101433
2024-01-01 00:01:41,47.77802550341934,66.6957814054613,50.12281098956996,10.28683755732517,-0.2279403629233856,49.68495798179472,9.349768882425453,-0.2039550391411063,65.25367681572956,8.579765675754693,0.1680820484185182,64.88261714204984,8.222336114106616,0.2205169234447516,0,0,0,0.0,1.0,1,0.086258768149625,0.19300437,False,50.4361,2.6580745026841726
2024-01-01 00:01:42,27.023629713188683,53.8126219712931,49.84349529714785,10.681851462499148,-2.136321185898627,49.46494508598302,9.568015554323964,-2.3454513890973647,65.19825165525066,8.643584579799866,-1.3172347165510336,64.77514146078035,8.254317329235677,-1.3280952321350048,0,0,0,0.0,1.0,1,0.0346895155672747,0.19549322,False,50.440945,23.417314958442176
2024-01-01 00:01:43,55.64116183703919,70.22038910894602,50.30042982064541,10.321727328842233,0.5174261871334319,49.52433178551241,9.540697129228404,0.6411303040725994,65.51864722663998,8.46263874949482,0.555588158904539,64.8274996112435,8.231486190510182,0.6551538049009688,0,0,0,0.0,1.0,1,0.0879474072642534,1.6848488,True,49.97386,5.6673001427032546
2024-01-01 00:01:44,69.50858573540965,79.48190262553817,50.877821945715965,10.412219764949295,1.7893171879074732,49.71465801360666,9.69294537009745,2.0420962840528207,66.03716230451187,8.346478171563357,1.610827949785197,64.96706535423677,8.315714306377448,1.7454708924006388,0,0,0,0.0,1.0,1,0.0335192733818543,0.40726358,False,50.093605,19.414980693905747
2024-01-01 00:01:45,49.18904496638467,60.77626860788613,50.85122551442182,10.414499169153729,-0.1596025426705388,49.70969939995363,9.646813151217849,-0.0539716510942505,65.94307290710697,8.373845673594172,-0.6170169000742011,64.92752953587497,8.286024924976871,-0.5009954671359408,0,0,0,0.0,1.0,1,0.0972842922845526,1.3689883,False,50.860855,1.6718101361543916
2024-01-01 00:01:46,51.227985959497424,62.16306922932939,51.01734662831908,10.33814243050012,0.0203749689651121,49.72388899396805,9.602323356595925,0.1566388580838816,65.97347493771287,8.356447767902333,-0.4559839077819043,64.9016934582437,8.251176456424583,-0.3319071217755798,0,0,0,0.0,1.0,1,0.0969006130169293,0.13586676,False,51.03976,0.1882253698978147
2024-01-01 00:01:47,33.7922272956106,52.11464305346767,50.70013604355691,10.571110628603794,-1.5994448778348906,49.57637360787215,9.679517224953742,-1.6306749546940322,65.5607874339378,8.420081701265255,-1.5969137661039126,64.78329484338467,8.304191857800475,-1.5255731089614464,0,0,0,0.0,1.0,1,0.0534190659798881,0.008439183,False,51.113033,17.320805999067133
2024-01-01 00:01:48,42.21302777048852,65.43588665542788,50.216788247287376,10.276147787569911,-0.7788677860861681,49.508819976336525,9.66038022981852,-0.7552282655840206,65.39304102287899,8.318342762502688,0.0051507414123433,64.7892819242291,8.265893460114064,0.0782256309398228,0,0,0,0.0,1.0,1,0.0879098501896531,1.2331545,False,50.58969,8.376663391620852
2024-01-01 00:01:49,43.594675812558734,55.01772905408211,49.79546055721449,10.013085342051257,-0.6192681409210359,49.45505502939309,9.632483896360371,-0.6083975099142075,64.82597633864098,7.823902197153474,-1.2536260087871949,64.70044962540958,8.280470360114942,-1.1693442703408286,0,0,0,0.0,1.0,1,0.0798216354835249,0.5930681,False,50.291527,6.69685098187486
2024-01-01 00:01:50,37.47878245955203,59.44137105441391,49.52159028834823,10.122732779482972,-1.1896795155162927,49.34716068191704,9.65574546250713,-1.2291519353373015,64.7957438253059,7.841418552676126,-0.6828321603958577,64.6530705391844,8.2578466156387,-0.631120887484224,0,0,0,0.0,1.0,1,0.065681358215479,0.48133278,False,50.15117,12.672386363690158
2024-01-01 00:01:51,43.831503137549305,60.08804601999246,49.50166246317956,10.132902349400103,-0.5595789962355594,49.29791373955662,9.626271811103152,-0.567863728479206,64.74427902250838,7.862335194560508,-0.5922201085674006,64.6123113916916,8.231874307588495,-0.5496033105763632,0,0,0,0.0,1.0,1,0.0840774404337616,0.9147674,False,49.939323,6.107820287743664
2024-01-01 00:01:52,51.111668657920745,56.5272166330485,49.53505918340342,10.134884390338492,0.1555626501295166,49.31396466803772,9.584719838745457,0.1875593674231303,64.51877374237304,7.901298811811596,-1.0114232228982425,64.54076188055318,8.230261579686749,-0.9736683542699353,0,0,0,0.0,1.0,1,0.0776404298889928,0.44371986,False,49.875652,1.2360163446883234
2024-01-01 00:01:53,37.67765443892175,47.58869242785714,49.03263699840799,9.958593196294048,-1.1402195406186324,49.21189177129108,9.604250375093963,-1.2009513373662422,63.931376356865705,7.826435528749029,-2.088138830119612,64.39205951693303,8.346171228052496,-2.0133024628823493,0,0,0,0.0,1.0,1,0.0427275009169952,0.0800997,False,50.020588,12.342933482220829
2024-01-01 00:01:54,38.41393573066254,57.1459739864014,48.613223018583646,9.865067064580687,-1.0338791638366451,49.117996501372566,9.61490328608383,-1.1132780489017082,63.60158092843344,7.684882654934084,-0.8400397549189912,64.3290500775371,8.336912247995933,-0.8615991001779353,0,0,0,0.0,1.0,1,0.072678448069906,0.8976333,False,49.904804,11.490868499073791
2024-01-01 00:01:55,30.436662507520936,49.52251220212264,48.49203548696308,10.04433709593692,-1.7975674060905231,48.95695051866696,9.728876479610022,-1.903640985674062,63.53854923867257,7.785621259199316,-1.8002464504664797,64.2014075096456,8.413659537788654,-1.744650498584471,0,0,0,0.0,1.0,1,0.0339299433741844,0.8330507,False,49.76137,19.324709105027893
2024-01-01 00:01:56,28.01470246999799,54.79528800549951,48.245386624849786,10.362792422499249,-1.9522425356053457,48.7779569456014,9.878441584655912,-2.101875513224148,63.49672522693526,7.826310632468159,-1.111818534947623,64.12101332584947,8.422327966163339,-1.107262191381768,0,0,0,0.0,1.0,1,0.0423479417542541,1.4018376,False,49.53185,21.517146437472714
2024-01-01 00:01:57,54.46404571133357,77.33902286757579,48.41463599750157,10.380326124892097,0.5827764601080762,48.82614413853134,9.85005364782331,0.5723726767770555,63.79263874616434,8.009385069359308,1.6913138779198515,64.23303035586412,8.474075954944228,1.546598423402724,0,0,0,0.0,1.0,1,0.0653547178258684,1.5638214,True,49.31636,5.147685237700756
2024-01-01 00:01:58,39.923397600471056,55.929329427567694,48.36668237230773,10.413294129556968,-0.8108178513724449,48.75133114241319,9.842121949784806,-0.8969542936963056,63.748089401446094,8.046093417813012,-0.9717461093067444,64.16325135646666,8.472356709989407,-0.9718573250333862,0,0,0,0.0,1.0,1,0.0763410351655486,0.3651963,False,49.48951,9.566111982048476
2024-01-01 00:01:59,34.66202264691965,53.69426594143312,47.99250680119353,10.496724201116349,-1.2699661245606653,48.63392023828408,9.884715041784162,-1.4134851163946691,63.51528728379166,8.13252866000376,-1.2076221004493817,64.07600981134138,8.490639460467643,-1.222728148833263,0,0,0,0.0,1.0,1,0.0633763922655883,0.705932,False,49.53928,14.877257290824488
2024-01-01 00:02:00,38.51085634320391,55.00535938623878,47.810696669178114,10.56583405762598,-0.880180426386875,48.55025855320077,9.886368095116216,-1.015479305788365,63.316728070052186,8.193229932041382,-1.014419069494195,64.00104575824136,8.495303006997787,-1.058901179227229,0,0,0,0.0,1.0,1,0.0706520112336482,1.08609,False,49.45624,10.945385264462104
2024-01-01 00:02:01,47.75464858308126,59.72754925490449,47.84717228888656,10.561730774937937,-0.0087602787627234,48.54373716000307,9.84569407086916,-0.0801455510644509,63.25922018491169,8.20631889886417,-0.430359942567674,63.96601709837795,8.468968079046661,-0.5004704001612645,0,0,0,0.0,1.0,1,0.0899781956338158,0.8003063,False,49.412262,1.6576133798093622
2024-01-01 00:02:02,57.77285436322212,72.7691760968977,48.07683614450102,10.62612644452132,0.9124696820938196,48.618770633199965,9.84050878825378,0.9302449626333368,63.48195978572101,8.280958813512195,1.1215146120546526,64.03758749673989,8.47145613412346,1.0307069365544512,0,0,0,0.0,1.0,1,0.0664256665051604,0.1299299,False,49.524494,8.248360192079545
2024-01-01 00:02:03,35.83304863729141,52.38314562792822,47.82543608123116,10.735661003803896,-1.1170609280314052,48.51565997194264,9.8674553990948,-1.2852970519445852,63.16399141782833,8.335477435393907,-1.2933687210432283,63.943600062314,8.501616329408254,-1.359794889166732,0,0,0,0.0,1.0,1,0.0569518775870871,0.5807769,False,49.86178,14.028729621985931
2024-01-01 00:02:04,53.920638523623,57.8569027401648,48.02482009010862,10.735925231580929,0.5491672404881479,48.55889980035609,9.839470070528058,0.5449214932140304,63.05607289579176,8.361973035127974,-0.6217635639083819,63.8949064837368,8.484749871496126,-0.7116301405485405,0,0,0,0.0,1.0,1,0.0599772191327734,1.023785,False,49.778576,4.142062626406201
2024-01-01 00:02:05,52.069449401931216,72.72132278276983,48.25489454949779,10.670944132668922,0.3574711670315307,48.586761305130494,9.805022136290768,0.3551943125054708,63.470243945331084,8.211167636007268,1.126645959202112,63.96495740674499,8.487246381919201,1.031708634578932,0,0,0,0.0,1.0,1,0.0745809012489948,0.2914194,False,49.951057,2.1183919678491847
2024-01-01 00:02:06,55.78853180310735,59.03755715310088,48.485705409635855,10.681802787800049,0.6836698391223092,48.64346815944527,9.78692215152408,0.7300623764080317,63.350551998982255,8.222752888670465,-0.5245195744388647,63.92615897955095,8.464799658841484,-0.5775212673041736,0,0,0,0.0,1.0,1,0.07078357376746,0.14003956,False,50.161896,5.626636051154222
2024-01-01 00:02:07,47.51019096309765,66.71360859899326,48.45717746259409,10.682089080115295,-0.088651807000866,48.6346144313488,9.74882943858571,-0.1153393312842977,63.36045458922549,8.226500884401883,0.4076039201704365,63.94793592970285,8.43500680961326,0.3278803125728859,0,0,0,0.0,1.0,1,0.0841769726857885,0.39127624,False,50.458748,2.948556900671882
2024-01-01 00:02:08,37.98344174496074,55.92685374801558,48.30665945312132,10.76605867604625,-0.9588669371762796,48.55204720122176,9.755850336322093,-1.083309510900649,63.10974227345169,8.219892912523754,-0.8738421049856163,63.88575699806186,8.431620720898524,-0.9439351595025408,0,0,0,0.0,1.0,1,0.0669987433989512,0.21986842,False,50.50514,12.521696652256054
2024-01-01 00:02:09,61.35003997865039,66.84988980527997,48.60428497077251,10.876979281247753,1.1718101761811717,48.65049329950968,9.782572515265771,1.298180683999325,63.348257721545984,8.114922099714702,0.4315053232435953,63.90855801965585,8.402898945884159,0.3500377434700463,0,0,0,0.0,1.0,1,0.0710305525116392,0.8997015,False,50.23876,11.111278076794925
2024-01-01 00:02:10,72.21064596835453,84.20100041834513,48.93310244857198,11.28667392676754,2.062391779085368,48.83034179316498,9.959911593263572,2.347440934215009,63.76554168391576,8.529258396656157,2.395924450177399,64.06346216010385,8.556222888265577,2.353554660884172,0,0,0,0.0,1.0,-1,-0.0172751730373668,0.7904252,False,50.583233,21.627413088715855
2024-01-01 00:02:11,60.27629794689419,73.66347671811495,48.981723870555065,11.329788074239532,0.9968919102749616,48.91705358220838,9.971714376277234,1.1391465836315484,63.66763865083821,8.377513305120265,1.1931748364001242,64.13618954311909,8.564361453252623,1.1124340357420963,0,0,0,0.0,1.0,1,0.067958200644823,1.5134381,True,51.595287,8.681010623896142
2024-01-01 00:02:12,32.12883185411883,48.50690886674604,48.58284007467541,11.496371513743917,-1.4312349075432895,48.79082635117012,10.039966246290367,-1.659566784221777,63.44330074272725,8.60106177030281,-1.7365753525399183,64.01867615457493,8.638823299099606,-1.7955879812295308,0,0,0,0.0,1.0,1,0.0416666328763729,0.5884074,False,52.261284,20.13245202039289
2024-01-01 00:02:13,45.35989881357581,60.390879013786375,48.68598381388141,11.438115278372624,-0.2907896029509872,48.7652224143224,10.006541151055869,-0.340309758321162,63.47781351487814,8.584294197874993,-0.3596025986453174,63.99160304158397,8.611989400784797,-0.418105952089243,0,0,0,0.0,1.0,1,0.0894713189952686,1.41511,False,51.404808,6.044909230857783
2024-01-01 00:02:14,60.49217572494605,62.55819723972719,48.515158845314815,11.176685950193075,1.0716071770294604,48.85208873514184,10.02009470160175,1.1616743490401849,63.25507801476197,8.42787888906481,-0.0826875640013031,63.980985220829474,8.580681836302654,-0.1658129281851277,0,0,0,0.0,1.0,1,0.0746585163174627,0.4112823,False,50.962196,9.529979374848395
2024-01-01 00:02:15,61.13540363835159,70.40219176690414,48.51192182745681,11.172939187731158,1.1298264135149363,48.9424072270772,10.038325935255978,1.2146444028531609,63.2160974714928,8.388578089499319,0.8566522500883405,64.02819997484472,8.56655608306675,0.7440553391880185,0,0,0,0.0,1.0,1,0.0737254278438739,0.676157,False,51.281876,9.853528028000028
